frozenset({'0'})	{('0',): [342, 1]}
frozenset({'19', '16', '2'})	{('19',): [286, 1], ('16',): [136, 2], ('2',): [20, 4], ('19', '16'): [52, 3], ('19', '2'): [11, 5], ('16', '2'): [2, 6], ('19', '16', '2'): [2, 7]}
frozenset({'19', '4', '16'})	{('19',): [286, 1], ('4',): [290, 2], ('16',): [136, 4], ('19', '4'): [85, 3], ('19', '16'): [52, 5], ('4', '16'): [45, 6], ('19', '4', '16'): [14, 7]}
frozenset({'19', '16', '5'})	{('19',): [286, 1], ('16',): [136, 2], ('5',): [354, 4], ('19', '16'): [52, 3], ('19', '5'): [107, 5], ('16', '5'): [50, 6], ('19', '16', '5'): [19, 7]}
frozenset({'19', '16', '6'})	{('19',): [286, 1], ('16',): [136, 2], ('6',): [272, 4], ('19', '16'): [52, 3], ('19', '6'): [84, 5], ('16', '6'): [45, 6], ('19', '16', '6'): [18, 7]}
frozenset({'19', '7', '16'})	{('19',): [286, 1], ('7',): [350, 2], ('16',): [136, 4], ('19', '7'): [107, 3], ('19', '16'): [52, 5], ('7', '16'): [60, 6], ('19', '7', '16'): [22, 7]}
frozenset({'19', '18', '2'})	{('19',): [286, 1], ('18',): [285, 2], ('2',): [20, 4], ('19', '18'): [97, 3], ('19', '2'): [11, 5], ('18', '2'): [8, 6], ('19', '18', '2'): [5, 7]}
frozenset({'19', '4', '18'})	{('19',): [286, 1], ('4',): [290, 2], ('18',): [285, 4], ('19', '4'): [85, 3], ('19', '18'): [97, 5], ('4', '18'): [98, 6], ('19', '4', '18'): [32, 7]}
frozenset({'19', '18', '5'})	{('19',): [286, 1], ('18',): [285, 2], ('5',): [354, 4], ('19', '18'): [97, 3], ('19', '5'): [107, 5], ('18', '5'): [109, 6], ('19', '18', '5'): [32, 7]}
frozenset({'19', '18', '6'})	{('19',): [286, 1], ('18',): [285, 2], ('6',): [272, 4], ('19', '18'): [97, 3], ('19', '6'): [84, 5], ('18', '6'): [90, 6], ('19', '18', '6'): [34, 7]}
frozenset({'19', '7', '18'})	{('19',): [286, 1], ('7',): [350, 2], ('18',): [285, 4], ('19', '7'): [107, 3], ('19', '18'): [97, 5], ('7', '18'): [114, 6], ('19', '7', '18'): [45, 7]}
frozenset({'0', '4', '2'})	{('0',): [342, 1], ('4',): [290, 2], ('2',): [20, 4], ('0', '4'): [113, 3], ('0', '2'): [9, 5], ('4', '2'): [5, 6], ('0', '4', '2'): [4, 7]}
frozenset({'0', '5', '2'})	{('0',): [342, 1], ('5',): [354, 2], ('2',): [20, 4], ('0', '5'): [137, 3], ('0', '2'): [9, 5], ('5', '2'): [8, 6], ('0', '5', '2'): [4, 7]}
frozenset({'0', '6', '2'})	{('0',): [342, 1], ('6',): [272, 2], ('2',): [20, 4], ('0', '6'): [92, 3], ('0', '2'): [9, 5], ('6', '2'): [6, 6], ('0', '6', '2'): [3, 7]}
frozenset({'0', '7', '2'})	{('0',): [342, 1], ('7',): [350, 2], ('2',): [20, 4], ('0', '7'): [127, 3], ('0', '2'): [9, 5], ('7', '2'): [7, 6], ('0', '7', '2'): [4, 7]}
frozenset({'1', '3', '2'})	{('1',): [66, 1], ('3',): [583, 2], ('2',): [20, 4], ('1', '3'): [41, 3], ('1', '2'): [1, 5], ('3', '2'): [13, 6], ('1', '3', '2'): [0, 7]}
frozenset({'1', '4', '2'})	{('1',): [66, 1], ('4',): [290, 2], ('2',): [20, 4], ('1', '4'): [17, 3], ('1', '2'): [1, 5], ('4', '2'): [5, 6], ('1', '4', '2'): [1, 7]}
frozenset({'1', '5', '2'})	{('1',): [66, 1], ('5',): [354, 2], ('2',): [20, 4], ('1', '5'): [22, 3], ('1', '2'): [1, 5], ('5', '2'): [8, 6], ('1', '5', '2'): [0, 7]}
frozenset({'1', '6', '2'})	{('1',): [66, 1], ('6',): [272, 2], ('2',): [20, 4], ('1', '6'): [9, 3], ('1', '2'): [1, 5], ('6', '2'): [6, 6], ('1', '6', '2'): [0, 7]}
frozenset({'1', '8', '2'})	{('1',): [66, 1], ('8',): [569, 2], ('2',): [20, 4], ('1', '8'): [50, 3], ('1', '2'): [1, 5], ('8', '2'): [11, 6], ('1', '8', '2'): [1, 7]}
frozenset({'10', '4', '2'})	{('10',): [319, 1], ('4',): [290, 2], ('2',): [20, 4], ('10', '4'): [96, 3], ('10', '2'): [5, 5], ('4', '2'): [5, 6], ('10', '4', '2'): [1, 7]}
frozenset({'10', '5', '2'})	{('10',): [319, 1], ('5',): [354, 2], ('2',): [20, 4], ('10', '5'): [120, 3], ('10', '2'): [5, 5], ('5', '2'): [8, 6], ('10', '5', '2'): [1, 7]}
frozenset({'10', '6', '2'})	{('10',): [319, 1], ('6',): [272, 2], ('2',): [20, 4], ('10', '6'): [98, 3], ('10', '2'): [5, 5], ('6', '2'): [6, 6], ('10', '6', '2'): [1, 7]}
frozenset({'10', '7', '2'})	{('10',): [319, 1], ('7',): [350, 2], ('2',): [20, 4], ('10', '7'): [120, 3], ('10', '2'): [5, 5], ('7', '2'): [7, 6], ('10', '7', '2'): [1, 7]}
frozenset({'12', '4', '2'})	{('12',): [277, 1], ('4',): [290, 2], ('2',): [20, 4], ('12', '4'): [89, 3], ('12', '2'): [8, 5], ('4', '2'): [5, 6], ('12', '4', '2'): [1, 7]}
frozenset({'12', '5', '2'})	{('12',): [277, 1], ('5',): [354, 2], ('2',): [20, 4], ('12', '5'): [103, 3], ('12', '2'): [8, 5], ('5', '2'): [8, 6], ('12', '5', '2'): [2, 7]}
frozenset({'12', '6', '2'})	{('12',): [277, 1], ('6',): [272, 2], ('2',): [20, 4], ('12', '6'): [73, 3], ('12', '2'): [8, 5], ('6', '2'): [6, 6], ('12', '6', '2'): [2, 7]}
frozenset({'5', '13', '2'})	{('5',): [354, 1], ('13',): [255, 2], ('2',): [20, 4], ('5', '13'): [95, 3], ('5', '2'): [8, 5], ('13', '2'): [7, 6], ('5', '13', '2'): [4, 7]}
frozenset({'6', '13', '2'})	{('6',): [272, 1], ('13',): [255, 2], ('2',): [20, 4], ('6', '13'): [88, 3], ('6', '2'): [6, 5], ('13', '2'): [7, 6], ('6', '13', '2'): [2, 7]}
frozenset({'3', '15', '2'})	{('3',): [583, 1], ('15',): [173, 2], ('2',): [20, 4], ('3', '15'): [112, 3], ('3', '2'): [13, 5], ('15', '2'): [3, 6], ('3', '15', '2'): [2, 7]}
frozenset({'5', '15', '2'})	{('5',): [354, 1], ('15',): [173, 2], ('2',): [20, 4], ('5', '15'): [63, 3], ('5', '2'): [8, 5], ('15', '2'): [3, 6], ('5', '15', '2'): [2, 7]}
frozenset({'6', '15', '2'})	{('6',): [272, 1], ('15',): [173, 2], ('2',): [20, 4], ('6', '15'): [48, 3], ('6', '2'): [6, 5], ('15', '2'): [3, 6], ('6', '15', '2'): [1, 7]}
frozenset({'3', '16', '2'})	{('3',): [583, 1], ('16',): [136, 2], ('2',): [20, 4], ('3', '16'): [81, 3], ('3', '2'): [13, 5], ('16', '2'): [2, 6], ('3', '16', '2'): [2, 7]}
frozenset({'16', '5', '2'})	{('16',): [136, 1], ('5',): [354, 2], ('2',): [20, 4], ('16', '5'): [50, 3], ('16', '2'): [2, 5], ('5', '2'): [8, 6], ('16', '5', '2'): [1, 7]}
frozenset({'16', '6', '2'})	{('16',): [136, 1], ('6',): [272, 2], ('2',): [20, 4], ('16', '6'): [45, 3], ('16', '2'): [2, 5], ('6', '2'): [6, 6], ('16', '6', '2'): [1, 7]}
frozenset({'18', '5', '2'})	{('18',): [285, 1], ('5',): [354, 2], ('2',): [20, 4], ('18', '5'): [109, 3], ('18', '2'): [8, 5], ('5', '2'): [8, 6], ('18', '5', '2'): [5, 7]}
frozenset({'18', '6', '2'})	{('18',): [285, 1], ('6',): [272, 2], ('2',): [20, 4], ('18', '6'): [90, 3], ('18', '2'): [8, 5], ('6', '2'): [6, 6], ('18', '6', '2'): [1, 7]}
frozenset({'19', '4', '2'})	{('19',): [286, 1], ('4',): [290, 2], ('2',): [20, 4], ('19', '4'): [85, 3], ('19', '2'): [11, 5], ('4', '2'): [5, 6], ('19', '4', '2'): [3, 7]}
frozenset({'19', '5', '2'})	{('19',): [286, 1], ('5',): [354, 2], ('2',): [20, 4], ('19', '5'): [107, 3], ('19', '2'): [11, 5], ('5', '2'): [8, 6], ('19', '5', '2'): [4, 7]}
frozenset({'19', '6', '2'})	{('19',): [286, 1], ('6',): [272, 2], ('2',): [20, 4], ('19', '6'): [84, 3], ('19', '2'): [11, 5], ('6', '2'): [6, 6], ('19', '6', '2'): [3, 7]}
frozenset({'19', '7', '2'})	{('19',): [286, 1], ('7',): [350, 2], ('2',): [20, 4], ('19', '7'): [107, 3], ('19', '2'): [11, 5], ('7', '2'): [7, 6], ('19', '7', '2'): [5, 7]}
frozenset({'1', '4', '3'})	{('1',): [66, 1], ('4',): [290, 2], ('3',): [583, 4], ('1', '4'): [17, 3], ('1', '3'): [41, 5], ('4', '3'): [179, 6], ('1', '4', '3'): [6, 7]}
frozenset({'1', '5', '3'})	{('1',): [66, 1], ('5',): [354, 2], ('3',): [583, 4], ('1', '5'): [22, 3], ('1', '3'): [41, 5], ('5', '3'): [221, 6], ('1', '5', '3'): [18, 7]}
frozenset({'1', '6', '3'})	{('1',): [66, 1], ('6',): [272, 2], ('3',): [583, 4], ('1', '6'): [9, 3], ('1', '3'): [41, 5], ('6', '3'): [163, 6], ('1', '6', '3'): [4, 7]}
frozenset({'1', '8', '3'})	{('1',): [66, 1], ('8',): [569, 2], ('3',): [583, 4], ('1', '8'): [50, 3], ('1', '3'): [41, 5], ('8', '3'): [346, 6], ('1', '8', '3'): [31, 7]}
frozenset({'5', '15', '3'})	{('5',): [354, 1], ('15',): [173, 2], ('3',): [583, 4], ('5', '15'): [63, 3], ('5', '3'): [221, 5], ('15', '3'): [112, 6], ('5', '15', '3'): [44, 7]}
frozenset({'6', '15', '3'})	{('6',): [272, 1], ('15',): [173, 2], ('3',): [583, 4], ('6', '15'): [48, 3], ('6', '3'): [163, 5], ('15', '3'): [112, 6], ('6', '15', '3'): [29, 7]}
frozenset({'16', '5', '3'})	{('16',): [136, 1], ('5',): [354, 2], ('3',): [583, 4], ('16', '5'): [50, 3], ('16', '3'): [81, 5], ('5', '3'): [221, 6], ('16', '5', '3'): [31, 7]}
frozenset({'16', '6', '3'})	{('16',): [136, 1], ('6',): [272, 2], ('3',): [583, 4], ('16', '6'): [45, 3], ('16', '3'): [81, 5], ('6', '3'): [163, 6], ('16', '6', '3'): [23, 7]}
frozenset({'0', '4', '5'})	{('0',): [342, 1], ('4',): [290, 2], ('5',): [354, 4], ('0', '4'): [113, 3], ('0', '5'): [137, 5], ('4', '5'): [115, 6], ('0', '4', '5'): [50, 7]}
frozenset({'0', '4', '6'})	{('0',): [342, 1], ('4',): [290, 2], ('6',): [272, 4], ('0', '4'): [113, 3], ('0', '6'): [92, 5], ('4', '6'): [83, 6], ('0', '4', '6'): [33, 7]}
frozenset({'0', '7', '4'})	{('0',): [342, 1], ('7',): [350, 2], ('4',): [290, 4], ('0', '7'): [127, 3], ('0', '4'): [113, 5], ('7', '4'): [114, 6], ('0', '7', '4'): [42, 7]}
frozenset({'1', '4', '5'})	{('1',): [66, 1], ('4',): [290, 2], ('5',): [354, 4], ('1', '4'): [17, 3], ('1', '5'): [22, 5], ('4', '5'): [115, 6], ('1', '4', '5'): [5, 7]}
frozenset({'1', '4', '6'})	{('1',): [66, 1], ('4',): [290, 2], ('6',): [272, 4], ('1', '4'): [17, 3], ('1', '6'): [9, 5], ('4', '6'): [83, 6], ('1', '4', '6'): [4, 7]}
frozenset({'1', '4', '8'})	{('1',): [66, 1], ('4',): [290, 2], ('8',): [569, 4], ('1', '4'): [17, 3], ('1', '8'): [50, 5], ('4', '8'): [188, 6], ('1', '4', '8'): [11, 7]}
frozenset({'10', '4', '5'})	{('10',): [319, 1], ('4',): [290, 2], ('5',): [354, 4], ('10', '4'): [96, 3], ('10', '5'): [120, 5], ('4', '5'): [115, 6], ('10', '4', '5'): [42, 7]}
frozenset({'10', '4', '6'})	{('10',): [319, 1], ('4',): [290, 2], ('6',): [272, 4], ('10', '4'): [96, 3], ('10', '6'): [98, 5], ('4', '6'): [83, 6], ('10', '4', '6'): [33, 7]}
frozenset({'10', '7', '4'})	{('10',): [319, 1], ('7',): [350, 2], ('4',): [290, 4], ('10', '7'): [120, 3], ('10', '4'): [96, 5], ('7', '4'): [114, 6], ('10', '7', '4'): [46, 7]}
frozenset({'12', '4', '5'})	{('12',): [277, 1], ('4',): [290, 2], ('5',): [354, 4], ('12', '4'): [89, 3], ('12', '5'): [103, 5], ('4', '5'): [115, 6], ('12', '4', '5'): [36, 7]}
frozenset({'12', '4', '6'})	{('12',): [277, 1], ('4',): [290, 2], ('6',): [272, 4], ('12', '4'): [89, 3], ('12', '6'): [73, 5], ('4', '6'): [83, 6], ('12', '4', '6'): [19, 7]}
frozenset({'4', '15', '13'})	{('4',): [290, 1], ('15',): [173, 2], ('13',): [255, 4], ('4', '15'): [55, 3], ('4', '13'): [77, 5], ('15', '13'): [50, 6], ('4', '15', '13'): [16, 7]}
frozenset({'4', '16', '13'})	{('4',): [290, 1], ('16',): [136, 2], ('13',): [255, 4], ('4', '16'): [45, 3], ('4', '13'): [77, 5], ('16', '13'): [41, 6], ('4', '16', '13'): [14, 7]}
frozenset({'4', '18', '13'})	{('4',): [290, 1], ('18',): [285, 2], ('13',): [255, 4], ('4', '18'): [98, 3], ('4', '13'): [77, 5], ('18', '13'): [87, 6], ('4', '18', '13'): [28, 7]}
frozenset({'4', '13', '2'})	{('4',): [290, 1], ('13',): [255, 2], ('2',): [20, 4], ('4', '13'): [77, 3], ('4', '2'): [5, 5], ('13', '2'): [7, 6], ('4', '13', '2'): [1, 7]}
frozenset({'4', '13', '5'})	{('4',): [290, 1], ('13',): [255, 2], ('5',): [354, 4], ('4', '13'): [77, 3], ('4', '5'): [115, 5], ('13', '5'): [95, 6], ('4', '13', '5'): [34, 7]}
frozenset({'4', '13', '6'})	{('4',): [290, 1], ('13',): [255, 2], ('6',): [272, 4], ('4', '13'): [77, 3], ('4', '6'): [83, 5], ('13', '6'): [88, 6], ('4', '13', '6'): [26, 7]}
frozenset({'4', '16', '15'})	{('4',): [290, 1], ('16',): [136, 2], ('15',): [173, 4], ('4', '16'): [45, 3], ('4', '15'): [55, 5], ('16', '15'): [30, 6], ('4', '16', '15'): [12, 7]}
frozenset({'4', '18', '15'})	{('4',): [290, 1], ('18',): [285, 2], ('15',): [173, 4], ('4', '18'): [98, 3], ('4', '15'): [55, 5], ('18', '15'): [51, 6], ('4', '18', '15'): [21, 7]}
frozenset({'4', '15', '2'})	{('4',): [290, 1], ('15',): [173, 2], ('2',): [20, 4], ('4', '15'): [55, 3], ('4', '2'): [5, 5], ('15', '2'): [3, 6], ('4', '15', '2'): [0, 7]}
frozenset({'4', '15', '5'})	{('4',): [290, 1], ('15',): [173, 2], ('5',): [354, 4], ('4', '15'): [55, 3], ('4', '5'): [115, 5], ('15', '5'): [63, 6], ('4', '15', '5'): [25, 7]}
frozenset({'4', '15', '6'})	{('4',): [290, 1], ('15',): [173, 2], ('6',): [272, 4], ('4', '15'): [55, 3], ('4', '6'): [83, 5], ('15', '6'): [48, 6], ('4', '15', '6'): [15, 7]}
frozenset({'4', '18', '16'})	{('4',): [290, 1], ('18',): [285, 2], ('16',): [136, 4], ('4', '18'): [98, 3], ('4', '16'): [45, 5], ('18', '16'): [42, 6], ('4', '18', '16'): [16, 7]}
frozenset({'4', '16', '2'})	{('4',): [290, 1], ('16',): [136, 2], ('2',): [20, 4], ('4', '16'): [45, 3], ('4', '2'): [5, 5], ('16', '2'): [2, 6], ('4', '16', '2'): [0, 7]}
frozenset({'4', '16', '5'})	{('4',): [290, 1], ('16',): [136, 2], ('5',): [354, 4], ('4', '16'): [45, 3], ('4', '5'): [115, 5], ('16', '5'): [50, 6], ('4', '16', '5'): [15, 7]}
frozenset({'4', '16', '6'})	{('4',): [290, 1], ('16',): [136, 2], ('6',): [272, 4], ('4', '16'): [45, 3], ('4', '6'): [83, 5], ('16', '6'): [45, 6], ('4', '16', '6'): [17, 7]}
frozenset({'4', '18', '2'})	{('4',): [290, 1], ('18',): [285, 2], ('2',): [20, 4], ('4', '18'): [98, 3], ('4', '2'): [5, 5], ('18', '2'): [8, 6], ('4', '18', '2'): [3, 7]}
frozenset({'4', '18', '5'})	{('4',): [290, 1], ('18',): [285, 2], ('5',): [354, 4], ('4', '18'): [98, 3], ('4', '5'): [115, 5], ('18', '5'): [109, 6], ('4', '18', '5'): [39, 7]}
frozenset({'4', '18', '6'})	{('4',): [290, 1], ('18',): [285, 2], ('6',): [272, 4], ('4', '18'): [98, 3], ('4', '6'): [83, 5], ('18', '6'): [90, 6], ('4', '18', '6'): [26, 7]}
frozenset({'19', '4', '5'})	{('19',): [286, 1], ('4',): [290, 2], ('5',): [354, 4], ('19', '4'): [85, 3], ('19', '5'): [107, 5], ('4', '5'): [115, 6], ('19', '4', '5'): [28, 7]}
frozenset({'19', '4', '6'})	{('19',): [286, 1], ('4',): [290, 2], ('6',): [272, 4], ('19', '4'): [85, 3], ('19', '6'): [84, 5], ('4', '6'): [83, 6], ('19', '4', '6'): [23, 7]}
frozenset({'19', '7', '4'})	{('19',): [286, 1], ('7',): [350, 2], ('4',): [290, 4], ('19', '7'): [107, 3], ('19', '4'): [85, 5], ('7', '4'): [114, 6], ('19', '7', '4'): [37, 7]}
frozenset({'4', '5', '2'})	{('4',): [290, 1], ('5',): [354, 2], ('2',): [20, 4], ('4', '5'): [115, 3], ('4', '2'): [5, 5], ('5', '2'): [8, 6], ('4', '5', '2'): [2, 7]}
frozenset({'4', '6', '2'})	{('4',): [290, 1], ('6',): [272, 2], ('2',): [20, 4], ('4', '6'): [83, 3], ('4', '2'): [5, 5], ('6', '2'): [6, 6], ('4', '6', '2'): [1, 7]}
frozenset({'0', '6', '5'})	{('0',): [342, 1], ('6',): [272, 2], ('5',): [354, 4], ('0', '6'): [92, 3], ('0', '5'): [137, 5], ('6', '5'): [107, 6], ('0', '6', '5'): [36, 7]}
frozenset({'0', '7', '5'})	{('0',): [342, 1], ('7',): [350, 2], ('5',): [354, 4], ('0', '7'): [127, 3], ('0', '5'): [137, 5], ('7', '5'): [129, 6], ('0', '7', '5'): [55, 7]}
frozenset({'1', '6', '5'})	{('1',): [66, 1], ('6',): [272, 2], ('5',): [354, 4], ('1', '6'): [9, 3], ('1', '5'): [22, 5], ('6', '5'): [107, 6], ('1', '6', '5'): [2, 7]}
frozenset({'1', '8', '5'})	{('1',): [66, 1], ('8',): [569, 2], ('5',): [354, 4], ('1', '8'): [50, 3], ('1', '5'): [22, 5], ('8', '5'): [207, 6], ('1', '8', '5'): [16, 7]}
frozenset({'10', '6', '5'})	{('10',): [319, 1], ('6',): [272, 2], ('5',): [354, 4], ('10', '6'): [98, 3], ('10', '5'): [120, 5], ('6', '5'): [107, 6], ('10', '6', '5'): [38, 7]}
frozenset({'10', '7', '5'})	{('10',): [319, 1], ('7',): [350, 2], ('5',): [354, 4], ('10', '7'): [120, 3], ('10', '5'): [120, 5], ('7', '5'): [129, 6], ('10', '7', '5'): [48, 7]}
frozenset({'12', '6', '5'})	{('12',): [277, 1], ('6',): [272, 2], ('5',): [354, 4], ('12', '6'): [73, 3], ('12', '5'): [103, 5], ('6', '5'): [107, 6], ('12', '6', '5'): [27, 7]}
frozenset({'13', '6', '5'})	{('13',): [255, 1], ('6',): [272, 2], ('5',): [354, 4], ('13', '6'): [88, 3], ('13', '5'): [95, 5], ('6', '5'): [107, 6], ('13', '6', '5'): [35, 7]}
frozenset({'6', '15', '5'})	{('6',): [272, 1], ('15',): [173, 2], ('5',): [354, 4], ('6', '15'): [48, 3], ('6', '5'): [107, 5], ('15', '5'): [63, 6], ('6', '15', '5'): [19, 7]}
frozenset({'6', '16', '5'})	{('6',): [272, 1], ('16',): [136, 2], ('5',): [354, 4], ('6', '16'): [45, 3], ('6', '5'): [107, 5], ('16', '5'): [50, 6], ('6', '16', '5'): [18, 7]}
frozenset({'6', '18', '5'})	{('6',): [272, 1], ('18',): [285, 2], ('5',): [354, 4], ('6', '18'): [90, 3], ('6', '5'): [107, 5], ('18', '5'): [109, 6], ('6', '18', '5'): [35, 7]}
frozenset({'19', '6', '5'})	{('19',): [286, 1], ('6',): [272, 2], ('5',): [354, 4], ('19', '6'): [84, 3], ('19', '5'): [107, 5], ('6', '5'): [107, 6], ('19', '6', '5'): [34, 7]}
frozenset({'19', '7', '5'})	{('19',): [286, 1], ('7',): [350, 2], ('5',): [354, 4], ('19', '7'): [107, 3], ('19', '5'): [107, 5], ('7', '5'): [129, 6], ('19', '7', '5'): [39, 7]}
frozenset({'4', '5', '6'})	{('4',): [290, 1], ('5',): [354, 2], ('6',): [272, 4], ('4', '5'): [115, 3], ('4', '6'): [83, 5], ('5', '6'): [107, 6], ('4', '5', '6'): [37, 7]}
frozenset({'0', '7', '6'})	{('0',): [342, 1], ('7',): [350, 2], ('6',): [272, 4], ('0', '7'): [127, 3], ('0', '6'): [92, 5], ('7', '6'): [106, 6], ('0', '7', '6'): [40, 7]}
frozenset({'1', '8', '6'})	{('1',): [66, 1], ('8',): [569, 2], ('6',): [272, 4], ('1', '8'): [50, 3], ('1', '6'): [9, 5], ('8', '6'): [163, 6], ('1', '8', '6'): [8, 7]}
frozenset({'10', '7', '6'})	{('10',): [319, 1], ('7',): [350, 2], ('6',): [272, 4], ('10', '7'): [120, 3], ('10', '6'): [98, 5], ('7', '6'): [106, 6], ('10', '7', '6'): [40, 7]}
frozenset({'19', '7', '6'})	{('19',): [286, 1], ('7',): [350, 2], ('6',): [272, 4], ('19', '7'): [107, 3], ('19', '6'): [84, 5], ('7', '6'): [106, 6], ('19', '7', '6'): [32, 7]}
frozenset({'5', '6', '2'})	{('5',): [354, 1], ('6',): [272, 2], ('2',): [20, 4], ('5', '6'): [107, 3], ('5', '2'): [8, 5], ('6', '2'): [6, 6], ('5', '6', '2'): [3, 7]}
frozenset({'7', '12', '1'})	{('7',): [350, 1], ('12',): [277, 2], ('1',): [66, 4], ('7', '12'): [98, 3], ('7', '1'): [29, 5], ('12', '1'): [25, 6], ('7', '12', '1'): [11, 7]}
frozenset({'7', '13', '1'})	{('7',): [350, 1], ('13',): [255, 2], ('1',): [66, 4], ('7', '13'): [99, 3], ('7', '1'): [29, 5], ('13', '1'): [15, 6], ('7', '13', '1'): [10, 7]}
frozenset({'7', '15', '1'})	{('7',): [350, 1], ('15',): [173, 2], ('1',): [66, 4], ('7', '15'): [73, 3], ('7', '1'): [29, 5], ('15', '1'): [10, 6], ('7', '15', '1'): [4, 7]}
frozenset({'7', '16', '1'})	{('7',): [350, 1], ('16',): [136, 2], ('1',): [66, 4], ('7', '16'): [60, 3], ('7', '1'): [29, 5], ('16', '1'): [8, 6], ('7', '16', '1'): [6, 7]}
frozenset({'7', '18', '1'})	{('7',): [350, 1], ('18',): [285, 2], ('1',): [66, 4], ('7', '18'): [114, 3], ('7', '1'): [29, 5], ('18', '1'): [23, 6], ('7', '18', '1'): [11, 7]}
frozenset({'7', '1', '2'})	{('7',): [350, 1], ('1',): [66, 2], ('2',): [20, 4], ('7', '1'): [29, 3], ('7', '2'): [7, 5], ('1', '2'): [1, 6], ('7', '1', '2'): [0, 7]}
frozenset({'7', '4', '1'})	{('7',): [350, 1], ('4',): [290, 2], ('1',): [66, 4], ('7', '4'): [114, 3], ('7', '1'): [29, 5], ('4', '1'): [17, 6], ('7', '4', '1'): [8, 7]}
frozenset({'7', '1', '5'})	{('7',): [350, 1], ('1',): [66, 2], ('5',): [354, 4], ('7', '1'): [29, 3], ('7', '5'): [129, 5], ('1', '5'): [22, 6], ('7', '1', '5'): [12, 7]}
frozenset({'7', '6', '1'})	{('7',): [350, 1], ('6',): [272, 2], ('1',): [66, 4], ('7', '6'): [106, 3], ('7', '1'): [29, 5], ('6', '1'): [9, 6], ('7', '6', '1'): [4, 7]}
frozenset({'7', '12', '13'})	{('7',): [350, 1], ('12',): [277, 2], ('13',): [255, 4], ('7', '12'): [98, 3], ('7', '13'): [99, 5], ('12', '13'): [78, 6], ('7', '12', '13'): [28, 7]}
frozenset({'7', '12', '15'})	{('7',): [350, 1], ('12',): [277, 2], ('15',): [173, 4], ('7', '12'): [98, 3], ('7', '15'): [73, 5], ('12', '15'): [53, 6], ('7', '12', '15'): [22, 7]}
frozenset({'16', '7', '12'})	{('16',): [136, 1], ('7',): [350, 2], ('12',): [277, 4], ('16', '7'): [60, 3], ('16', '12'): [48, 5], ('7', '12'): [98, 6], ('16', '7', '12'): [20, 7]}
frozenset({'7', '18', '12'})	{('7',): [350, 1], ('18',): [285, 2], ('12',): [277, 4], ('7', '18'): [114, 3], ('7', '12'): [98, 5], ('18', '12'): [85, 6], ('7', '18', '12'): [32, 7]}
frozenset({'7', '12', '2'})	{('7',): [350, 1], ('12',): [277, 2], ('2',): [20, 4], ('7', '12'): [98, 3], ('7', '2'): [7, 5], ('12', '2'): [8, 6], ('7', '12', '2'): [3, 7]}
frozenset({'7', '4', '12'})	{('7',): [350, 1], ('4',): [290, 2], ('12',): [277, 4], ('7', '4'): [114, 3], ('7', '12'): [98, 5], ('4', '12'): [89, 6], ('7', '4', '12'): [37, 7]}
frozenset({'7', '12', '5'})	{('7',): [350, 1], ('12',): [277, 2], ('5',): [354, 4], ('7', '12'): [98, 3], ('7', '5'): [129, 5], ('12', '5'): [103, 6], ('7', '12', '5'): [35, 7]}
frozenset({'7', '12', '6'})	{('7',): [350, 1], ('12',): [277, 2], ('6',): [272, 4], ('7', '12'): [98, 3], ('7', '6'): [106, 5], ('12', '6'): [73, 6], ('7', '12', '6'): [29, 7]}
frozenset({'7', '15', '13'})	{('7',): [350, 1], ('15',): [173, 2], ('13',): [255, 4], ('7', '15'): [73, 3], ('7', '13'): [99, 5], ('15', '13'): [50, 6], ('7', '15', '13'): [23, 7]}
frozenset({'7', '16', '13'})	{('7',): [350, 1], ('16',): [136, 2], ('13',): [255, 4], ('7', '16'): [60, 3], ('7', '13'): [99, 5], ('16', '13'): [41, 6], ('7', '16', '13'): [21, 7]}
frozenset({'7', '18', '13'})	{('7',): [350, 1], ('18',): [285, 2], ('13',): [255, 4], ('7', '18'): [114, 3], ('7', '13'): [99, 5], ('18', '13'): [87, 6], ('7', '18', '13'): [39, 7]}
frozenset({'7', '13', '2'})	{('7',): [350, 1], ('13',): [255, 2], ('2',): [20, 4], ('7', '13'): [99, 3], ('7', '2'): [7, 5], ('13', '2'): [7, 6], ('7', '13', '2'): [2, 7]}
frozenset({'7', '4', '13'})	{('7',): [350, 1], ('4',): [290, 2], ('13',): [255, 4], ('7', '4'): [114, 3], ('7', '13'): [99, 5], ('4', '13'): [77, 6], ('7', '4', '13'): [34, 7]}
frozenset({'7', '13', '5'})	{('7',): [350, 1], ('13',): [255, 2], ('5',): [354, 4], ('7', '13'): [99, 3], ('7', '5'): [129, 5], ('13', '5'): [95, 6], ('7', '13', '5'): [37, 7]}
frozenset({'7', '6', '13'})	{('7',): [350, 1], ('6',): [272, 2], ('13',): [255, 4], ('7', '6'): [106, 3], ('7', '13'): [99, 5], ('6', '13'): [88, 6], ('7', '6', '13'): [38, 7]}
frozenset({'7', '16', '15'})	{('7',): [350, 1], ('16',): [136, 2], ('15',): [173, 4], ('7', '16'): [60, 3], ('7', '15'): [73, 5], ('16', '15'): [30, 6], ('7', '16', '15'): [17, 7]}
frozenset({'7', '18', '15'})	{('7',): [350, 1], ('18',): [285, 2], ('15',): [173, 4], ('7', '18'): [114, 3], ('7', '15'): [73, 5], ('18', '15'): [51, 6], ('7', '18', '15'): [23, 7]}
